result_id,field,extracted_value,source_locator,extractor,extraction_date,batch_id,verifier,verified_date,verified_value,agreement,adjudication,notes
chang2016_fes_t36m_paidoredu,employment_selection_status,none,"chang2016, Methods 2.1 Participants, p. 2",claude-opus-5,2026-08-12,F01,,,,,,Classified from the eligibility criteria before any employment figure was read.
chang2016_fes_t36m_paidoredu,arm_type,subgroup,"chang2016, Results 3.1 and Table 1, pp. 2-3",claude-opus-5,2026-08-12,F01,,,,,,"Diagnostic split applied at 3 years on the longitudinal course, so a post-hoc subgroup of one recruited sample, not a parallel cohort (D12.5)."
chang2016_fes_t36m_paidoredu,followup_months,36,"chang2016, Table 1 heading rows 'at 36 months' and Methods 2.1, pp. 2-3",claude-opus-5,2026-08-12,F01,,,,,,"36 months falls in no prespecified horizon band (t24m closes at 30, t60m opens at 48)."
chang2016_fes_t36m_paidoredu,followup_basis,since_baseline,"chang2016, Methods 2.2: 'Outcome measures were determined for each month in the 3 years following service entry', p. 2",claude-opus-5,2026-08-12,F01,,,,,,
chang2016_fes_t36m_paidoredu,outcome_construct,paid_or_education,"chang2016, Methods 2.2 Measures, p. 2",claude-opus-5,2026-08-12,F01,,,,,,"Methods wording used; the table footnotes give a paid-work-only definition, which is the conflict recorded in conflict_status."
chang2016_fes_t36m_paidoredu,ascertainment,period_prevalence,"chang2016, Methods 2.2 Measures, p. 2",claude-opus-5,2026-08-12,F01,,,,,,"Stricter than the vocabulary value: employment MAINTAINED throughout the window, not employment at any time in it."
chang2016_fes_t36m_paidoredu,ascertainment_window_months,12,"chang2016, Methods 2.2: '12 consecutive months in the third year of follow-up', p. 2",claude-opus-5,2026-08-12,F01,,,,,,
chang2016_fes_t36m_paidoredu,n_employed,111,"chang2016, Table 1, 'Sustained employment' row, p. 3",claude-opus-5,2026-08-12,F01,,,,,,
chang2016_fes_t36m_paidoredu,n_outcome_observed,,"chang2016, Table 1, p. 3",claude-opus-5,2026-08-12,F01,,,,,,"BLANK BY DECISION, not missing by oversight. No stated employment denominator; the column heading is the subgroup size and, for the schizophrenia subgroup, is contradicted by the printed percentage."
chang2016_fes_t36m_paidoredu,conflict_status,unresolved,"chang2016, Methods 2.2 p. 2 against Table 1 footnote b and Table 2 footnote e, p. 3",claude-opus-5,2026-08-12,F01,,,,,,Blocked from every synthesis. Construct contradiction affects both rows; the denominator contradiction affects the schizophrenia row.
chang2016_femp_t36m_paidoredu,employment_selection_status,none,"chang2016, Methods 2.1 Participants, p. 2",claude-opus-5,2026-08-12,F01,,,,,,Classified from the eligibility criteria before any employment figure was read.
chang2016_femp_t36m_paidoredu,arm_type,subgroup,"chang2016, Results 3.1 and Table 1, pp. 2-3",claude-opus-5,2026-08-12,F01,,,,,,"Diagnostic split applied at 3 years on the longitudinal course, so a post-hoc subgroup of one recruited sample, not a parallel cohort (D12.5)."
chang2016_femp_t36m_paidoredu,followup_months,36,"chang2016, Table 1 heading rows 'at 36 months' and Methods 2.1, pp. 2-3",claude-opus-5,2026-08-12,F01,,,,,,"36 months falls in no prespecified horizon band (t24m closes at 30, t60m opens at 48)."
chang2016_femp_t36m_paidoredu,followup_basis,since_baseline,"chang2016, Methods 2.2: 'Outcome measures were determined for each month in the 3 years following service entry', p. 2",claude-opus-5,2026-08-12,F01,,,,,,
chang2016_femp_t36m_paidoredu,outcome_construct,paid_or_education,"chang2016, Methods 2.2 Measures, p. 2",claude-opus-5,2026-08-12,F01,,,,,,"Methods wording used; the table footnotes give a paid-work-only definition, which is the conflict recorded in conflict_status."
chang2016_femp_t36m_paidoredu,ascertainment,period_prevalence,"chang2016, Methods 2.2 Measures, p. 2",claude-opus-5,2026-08-12,F01,,,,,,"Stricter than the vocabulary value: employment MAINTAINED throughout the window, not employment at any time in it."
chang2016_femp_t36m_paidoredu,ascertainment_window_months,12,"chang2016, Methods 2.2: '12 consecutive months in the third year of follow-up', p. 2",claude-opus-5,2026-08-12,F01,,,,,,
chang2016_femp_t36m_paidoredu,n_employed,21,"chang2016, Table 1, 'Sustained employment' row, p. 3",claude-opus-5,2026-08-12,F01,,,,,,
chang2016_femp_t36m_paidoredu,n_outcome_observed,,"chang2016, Table 1, p. 3",claude-opus-5,2026-08-12,F01,,,,,,"BLANK BY DECISION, not missing by oversight. No stated employment denominator; the column heading is the subgroup size and, for the schizophrenia subgroup, is contradicted by the printed percentage."
chang2016_femp_t36m_paidoredu,conflict_status,unresolved,"chang2016, Methods 2.2 p. 2 against Table 1 footnote b and Table 2 footnote e, p. 3",claude-opus-5,2026-08-12,F01,,,,,,Blocked from every synthesis. Construct contradiction affects both rows; the denominator contradiction affects the schizophrenia row.
