result_id,field,extracted_value,source_locator,extractor,extraction_date,batch_id,verifier,verified_date,verified_value,agreement,adjudication,notes
greenwood2025_eye2_t12m_vocact,outcome_construct,vocational_activity,"Table 2 'Socio-occupational outcomes: adjusted differences', p. 149; measure defined at Method, Outcomes, p. 145; subsample described at Results, p. 149",claude-opus-5,2026-08-12,F08,,,,,,
greenwood2025_eye2_t12m_vocact,ascertainment,period_prevalence,"Table 2 'Socio-occupational outcomes: adjusted differences', p. 149; measure defined at Method, Outcomes, p. 145; subsample described at Results, p. 149",claude-opus-5,2026-08-12,F08,,,,,,
greenwood2025_eye2_t12m_vocact,followup_months,12,"Table 2 'Socio-occupational outcomes: adjusted differences', p. 149; measure defined at Method, Outcomes, p. 145; subsample described at Results, p. 149",claude-opus-5,2026-08-12,F08,,,,,,
greenwood2025_eye2_t12m_vocact,followup_basis,since_baseline,"Table 2 'Socio-occupational outcomes: adjusted differences', p. 149; measure defined at Method, Outcomes, p. 145; subsample described at Results, p. 149",claude-opus-5,2026-08-12,F08,,,,,,
greenwood2025_eye2_t12m_vocact,result_role,reported,"Table 2 'Socio-occupational outcomes: adjusted differences', p. 149; measure defined at Method, Outcomes, p. 145; subsample described at Results, p. 149",claude-opus-5,2026-08-12,F08,,,,,,
greenwood2025_eye2_t12m_vocact,n_employed,,"Table 2 'Socio-occupational outcomes: adjusted differences', p. 149; measure defined at Method, Outcomes, p. 145; subsample described at Results, p. 149",claude-opus-5,2026-08-12,F08,,,,,,BLANK. See the result's notes field for why the numerator is not recoverable without back-calculation.
greenwood2025_eye2_t12m_vocact,n_outcome_observed,,"Table 2 'Socio-occupational outcomes: adjusted differences', p. 149; measure defined at Method, Outcomes, p. 145; subsample described at Results, p. 149",claude-opus-5,2026-08-12,F08,,,,,,BLANK. No denominator on which the outcome was observed is established by the source.
greenwood2025_eye2_t12m_vocact,conflict_status,none,"Table 2 'Socio-occupational outcomes: adjusted differences', p. 149; measure defined at Method, Outcomes, p. 145; subsample described at Results, p. 149",claude-opus-5,2026-08-12,F08,,,,,,
greenwood2025_eye2_t12m_vocact,employment_selection_status,none,"Method, Cluster and participant eligibility, p. 145",claude-opus-5,2026-08-12,F08,,,,,,"Cohort-level field, recorded per result because it is the D9 gate that decides primary-pool eligibility for this result."
greenwood2025_eye2_t12m_vocact,arm_type,intervention,"Table 2 'Socio-occupational outcomes: adjusted differences', p. 149; measure defined at Method, Outcomes, p. 145; subsample described at Results, p. 149",claude-opus-5,2026-08-12,F08,,,,,,"Arm-level field, recorded per result because only arm_type = cohort can enter the primary prevalence pool."
greenwood2025_eye2_t12m_edutrain,outcome_construct,education_or_training,"Table 2 'Socio-occupational outcomes: adjusted differences', p. 149; narrative at Results, p. 149",claude-opus-5,2026-08-12,F08,,,,,,
greenwood2025_eye2_t12m_edutrain,ascertainment,period_prevalence,"Table 2 'Socio-occupational outcomes: adjusted differences', p. 149; narrative at Results, p. 149",claude-opus-5,2026-08-12,F08,,,,,,
greenwood2025_eye2_t12m_edutrain,followup_months,12,"Table 2 'Socio-occupational outcomes: adjusted differences', p. 149; narrative at Results, p. 149",claude-opus-5,2026-08-12,F08,,,,,,
greenwood2025_eye2_t12m_edutrain,followup_basis,since_baseline,"Table 2 'Socio-occupational outcomes: adjusted differences', p. 149; narrative at Results, p. 149",claude-opus-5,2026-08-12,F08,,,,,,
greenwood2025_eye2_t12m_edutrain,result_role,reported,"Table 2 'Socio-occupational outcomes: adjusted differences', p. 149; narrative at Results, p. 149",claude-opus-5,2026-08-12,F08,,,,,,
greenwood2025_eye2_t12m_edutrain,n_employed,,"Table 2 'Socio-occupational outcomes: adjusted differences', p. 149; narrative at Results, p. 149",claude-opus-5,2026-08-12,F08,,,,,,BLANK. See the result's notes field for why the numerator is not recoverable without back-calculation.
