result_id,report_id,cohort_id,arm_id,analysis_sample_id,followup_months,followup_basis,measurement_age_years,mean_years_since_onset,outcome_construct,outcome_verbatim,result_role,ascertainment,ascertainment_window_months,n_employed,n_outcome_observed,n_assessed,n_alive_eligible,n_entered,reported_percentage_base,denominator_basis,missing_data_method,source_locator,derivation_component_result_ids,derivation_justification,derivation_mutually_exclusive,derivation_exhaustive,derivation_zero_separable,checked_by,conflict_status,conflict_note,adjusted_measure,adjusted_effect,adjusted_se,mean_age,perc_female,n_female,n_female_denominator,perc_post_secondary,n_post_secondary,n_post_secondary_denominator,perc_employed_baseline,n_employed_baseline,n_employed_baseline_denominator,notes
mayoralvanson2019_cohort_t12m_paidany,mayoralvanson2019,pafip_spain,cohort,records_157,12,since_baseline,,,paid_any,"Table 3 'Employment status ... Baseline and 1 year of follow-up', row label 'Employed', column '1Y follow-up'; table footnote 'a Students were considered as inactive.'; Results text: 'a decrease of employed individuals is observed after 1 year of the illness onset from 49 to 36 individuals (chi2 2.845; p = 0.092)'. Discussion, p. 1188: 'It is noteworthy that students were included in the inactive group, and therefore, we have not assigned any economic value to education'. The report gives no further definition of 'Employed'.",reported,point_prevalence,,36,156,,156,157,157,entered,not_stated,"Table 3 'Employment status', 1Y follow-up column, p. 1186; corroborated in Results 3.4, p. 1185-1186; baseline employed 49 also quoted in Methods 2.5, p. 1183",,,,,,,none,,,,,27.2,,57,157,,,,,49,156,"CONSTRUCT: the four categories are Employed / Unemployed / Inactive / Temporary disability, a standard Spanish labour-force classification, and the footnote puts students in 'Inactive', so 'Employed' is paid work and not a work-or-education composite. Note that 'Temporary disability' (incapacidad temporal, sick leave from a job) is counted separately from 'Employed', so people on paid sick leave from an existing job are NOT in the numerator; that is the source's own classification and has not been altered. DENOMINATOR: n_outcome_observed = 156 is the sum of Table 3's four mutually exclusive 1-year categories (36 + 71 + 28 + 21 = 156), not a back-calculation. One patient, male, committed suicide during the year (Results 3.2, p. 1185), which accounts for 157 - 156. reported_percentage_base = 157 because the printed 1-year percentages divide by 157 (36/157 = 22.9, 71/157 = 45.2, 28/157 = 17.8, 21/157 = 13.4, and they sum to 99.3 rather than 100). The BASELINE row of the same table divides by 156 instead (49/156 = 31.4, 69/156 = 44.2, 30/156 = 19.2, 8/156 = 5.1), corroborated by Table 1 where 'Employment situation (unemployed) 69 (44.23)' and the male cell 47 (47.47) implies a male base of 99, not 100. Logged in inconsistencies.md. The triage note in data/inclusion_manifest.csv reads '36/157'; 157 is the reporting base, not the observed denominator. ANALYSIS SAMPLE: 'A subsample of 157 patients within PAFIP was selected for the present study' with no stated basis of selection, hence analysis_selection_status = unclear on the arm row; the cohort's own recruitment carries no employment criterion. NOT EXTRACTED: Table 3 also prints mean days employed (57.99, SD 101.99), unemployed, inactive and in temporary disability over the year. Those are duration measures with no field in this schema and, under SAP 2.3, job tenure is narrative unless ten cohorts report a comparable measure."
nossel2018_cohort_t6m_paidany,nossel2018,ontracky_ny,cohort,csc_325,6,since_baseline,,,paid_any,"'Participation in work included any paid employment, including competitive or noncompetitive work, self-employment, or internship at admission or follow-up.' (Methods, Measures, p. 864) 'Of the 260 clients with data at six-month follow-up, 77 (30%) were employed only, 75 (29%) were in school only, and 47 (18%) were both employed and in school. Of the 124 clients who were employed, 81 (65%) had a competitive job.' (Results, p. 866)",reported,point_prevalence,,124,260,,262,325,,outcome_observed,complete_case,"Results, p. 866, second paragraph; construct definition Methods, Measures, p. 864",,,,,,,none,,,,,,,90,325,,,,,50,325,"HORIZON: 6 months falls in no landmark window (12-month band is 9-18 months), so this result cannot contribute to any horizon. It is extracted because it is the only paid-employment count this cohort has. At 12 months the paper reports only a model-estimated adjusted prevalence of the education-or-employment composite (Figure 1B, p. 866) and a Kaplan-Meier probability of 88 per cent (CI 83-92) of being employed or in school at some time during the year; neither is a count and neither is paid-only. NUMERATOR: 124 is printed ('Of the 124 clients who were employed'), so this is reported and not derived; it also equals 77 employed only + 47 both employed and in school. DENOMINATOR: 260 is printed as 'clients with data at six-month follow-up', and the three printed percentages check against it (77/260 = 29.6, 75/260 = 28.8, 47/260 = 18.1). Table 3 nevertheless gives 'N at follow-up' = 261 for the 3-to-6-month contrast and Table 2's discharge flow implies 262 still enrolled and uncensored at 6 months (325 - 17 discharged - 46 censored). n_alive_eligible = 262 is taken from Table 2 on that reading. The 260/261/262 spread is logged in inconsistencies.md; conflict_status is none because the numerator and its denominator come from one internally coherent sentence and the other two figures describe different quantities. ASCERTAINMENT: nossel2018 does not state the measurement window for work at follow-up. It states only that 'Data collected at admission refer to the 90 days prior to the assessment'. Coded point_prevalence on the strength of the sibling report basaraba2023, whose table footnote for the same OnTrackNY variable reads 'Positive for education/work indicates the client was in school and/or employed at the time point' and which reserves the 90-day window for hospitalisation. Raised in unresolved_queries.md. NOT EXTRACTED AS A SEPARATE ROW: the same sentence supports an employment-or-education-or-training composite of 77 + 75 + 47 = 199 of 260 at 6 months. It is not written as a row because it falls in no horizon and basaraba2023 supplies the same cohort's composite at eight timepoints including the 12- and 24-month landmarks. BASELINE MODERATOR: 50 of 325 employed at admission (33 employed only + 17 both, and the text confirms 'Of the 50 clients who were employed'), but admission data refer to the 90 days prior to assessment."
nossel2018_cohort_t6m_paidcomp,nossel2018,ontracky_ny,cohort,csc_325,6,since_baseline,,,paid_competitive,"'Competitive work was defined as work that pays at least minimum wage, involves a paycheck from the employer, and is not reserved for those with behavioral health problems.' (Methods, Measures, p. 864) 'Of the 260 clients with data at six-month follow-up, 77 (30%) were employed only, 75 (29%) were in school only, and 47 (18%) were both employed and in school. Of the 124 clients who were employed, 81 (65%) had a competitive job.' (Results, p. 866)",reported,point_prevalence,,81,260,,262,325,124,outcome_observed,complete_case,"Results, p. 866, second paragraph; construct definition Methods, Measures, p. 864",,,,,,,none,,,,,,,90,325,,,,,,,"The printed 65 per cent divides 81 by the 124 employed, so reported_percentage_base = 124. The denominator recorded here is 260, the number with employment data at 6 months, because the 136 clients who were not employed cannot have had a competitive job; 81/260 is therefore exact and is not a back-calculation. Secondary construct: a competitive-only count never substitutes for paid_any (D6, D12.3a). 6 months falls in no landmark window."
basaraba2023_training_t3m_eet,basaraba2023,ontracky_ny,training_split,training_1038,3,since_baseline,,,paid_or_education_or_training,"'The education/employment outcome was defined by whether the client was enrolled in an education program (full- or part-time, including high school, vocational training, college, or graduate study) or had any paid employment (including competitive or noncompetitive work, self-employment, or internship).' (Methods, Measures, Outcomes, p. 51). Table footnote: 'Positive for education/work indicates the client was in school and/or employed at the time point'.",reported,point_prevalence,,530,874,,,1038,,outcome_observed,complete_case,"Table 'Education/Work Status and Hospitalization Status in the Training Data Set at Time Points in the First 2 Years', row '3 mo', Education/work column, p. 52",,,,,,,none,,,,,,,341,1298,,,,,,,"CONSTRUCT: this is the source's full composite and names all three of paid work, education and vocational training, so it is paid_or_education_or_training and never enters the primary pool (D6, D12.1). Paid employment cannot be separated from education in this report: no report gives the employed-only count for this sample. DENOMINATOR: the table prints 'Positive/total, No. (%)', so 874 is an observed denominator and not a reporting base. It falls from 1038 at baseline because of a rolling cohort: 'clients can have less than 24 months of follow-up due to censoring, ie, beginning the program less than 24 months before data was retrieved (24.7%) or being discharged from the program before 2 years (49.8%)'. SAMPLE: training/cross-validation split only, 1038 of the 1298 enrolled clients in 19 of 20 sites; the holdout set's outcome distributions are reported only as 'Similar distributions of outcomes were observed in the holdout data sets', with no counts, so the whole 1298 cannot be reconstructed. The split is a statistical holdout and is not employment-related. MODERATOR: the sex counts (341 women, 949 men, 8 another gender) are printed for the full 1298, not for the 1038 analysed here, which is why n_female_denominator is 1298. Baseline education/work in the training set was 431 of 1038 (41.5 per cent), a composite and not a paid-employment baseline, so n_employed_baseline is left blank. HORIZON: 3 months falls in no landmark window."
basaraba2023_training_t6m_eet,basaraba2023,ontracky_ny,training_split,training_1038,6,since_baseline,,,paid_or_education_or_training,"'The education/employment outcome was defined by whether the client was enrolled in an education program (full- or part-time, including high school, vocational training, college, or graduate study) or had any paid employment (including competitive or noncompetitive work, self-employment, or internship).' (Methods, Measures, Outcomes, p. 51). Table footnote: 'Positive for education/work indicates the client was in school and/or employed at the time point'.",reported,point_prevalence,,518,739,,,1038,,outcome_observed,complete_case,"Table 'Education/Work Status and Hospitalization Status in the Training Data Set at Time Points in the First 2 Years', row '6 mo', Education/work column, p. 52",,,,,,,none,,,,,,,341,1298,,,,,,,"CONSTRUCT: this is the source's full composite and names all three of paid work, education and vocational training, so it is paid_or_education_or_training and never enters the primary pool (D6, D12.1). Paid employment cannot be separated from education in this report: no report gives the employed-only count for this sample. DENOMINATOR: the table prints 'Positive/total, No. (%)', so 739 is an observed denominator and not a reporting base. It falls from 1038 at baseline because of a rolling cohort: 'clients can have less than 24 months of follow-up due to censoring, ie, beginning the program less than 24 months before data was retrieved (24.7%) or being discharged from the program before 2 years (49.8%)'. SAMPLE: training/cross-validation split only, 1038 of the 1298 enrolled clients in 19 of 20 sites; the holdout set's outcome distributions are reported only as 'Similar distributions of outcomes were observed in the holdout data sets', with no counts, so the whole 1298 cannot be reconstructed. The split is a statistical holdout and is not employment-related. MODERATOR: the sex counts (341 women, 949 men, 8 another gender) are printed for the full 1298, not for the 1038 analysed here, which is why n_female_denominator is 1298. Baseline education/work in the training set was 431 of 1038 (41.5 per cent), a composite and not a paid-employment baseline, so n_employed_baseline is left blank. HORIZON: 6 months falls in no landmark window."
basaraba2023_training_t9m_eet,basaraba2023,ontracky_ny,training_split,training_1038,9,since_baseline,,,paid_or_education_or_training,"'The education/employment outcome was defined by whether the client was enrolled in an education program (full- or part-time, including high school, vocational training, college, or graduate study) or had any paid employment (including competitive or noncompetitive work, self-employment, or internship).' (Methods, Measures, Outcomes, p. 51). Table footnote: 'Positive for education/work indicates the client was in school and/or employed at the time point'.",reported,point_prevalence,,465,646,,,1038,,outcome_observed,complete_case,"Table 'Education/Work Status and Hospitalization Status in the Training Data Set at Time Points in the First 2 Years', row '9 mo', Education/work column, p. 52",,,,,,,none,,,,,,,341,1298,,,,,,,"CONSTRUCT: this is the source's full composite and names all three of paid work, education and vocational training, so it is paid_or_education_or_training and never enters the primary pool (D6, D12.1). Paid employment cannot be separated from education in this report: no report gives the employed-only count for this sample. DENOMINATOR: the table prints 'Positive/total, No. (%)', so 646 is an observed denominator and not a reporting base. It falls from 1038 at baseline because of a rolling cohort: 'clients can have less than 24 months of follow-up due to censoring, ie, beginning the program less than 24 months before data was retrieved (24.7%) or being discharged from the program before 2 years (49.8%)'. SAMPLE: training/cross-validation split only, 1038 of the 1298 enrolled clients in 19 of 20 sites; the holdout set's outcome distributions are reported only as 'Similar distributions of outcomes were observed in the holdout data sets', with no counts, so the whole 1298 cannot be reconstructed. The split is a statistical holdout and is not employment-related. MODERATOR: the sex counts (341 women, 949 men, 8 another gender) are printed for the full 1298, not for the 1038 analysed here, which is why n_female_denominator is 1298. Baseline education/work in the training set was 431 of 1038 (41.5 per cent), a composite and not a paid-employment baseline, so n_employed_baseline is left blank. HORIZON: 9 months falls in the 12-month band (9-18) but is 3 months from the landmark, so it loses to the 12-month row under D11.2."
basaraba2023_training_t12m_eet,basaraba2023,ontracky_ny,training_split,training_1038,12,since_baseline,,,paid_or_education_or_training,"'The education/employment outcome was defined by whether the client was enrolled in an education program (full- or part-time, including high school, vocational training, college, or graduate study) or had any paid employment (including competitive or noncompetitive work, self-employment, or internship).' (Methods, Measures, Outcomes, p. 51). Table footnote: 'Positive for education/work indicates the client was in school and/or employed at the time point'.",reported,point_prevalence,,397,555,,,1038,,outcome_observed,complete_case,"Table 'Education/Work Status and Hospitalization Status in the Training Data Set at Time Points in the First 2 Years', row '12 mo', Education/work column, p. 52",,,,,,,none,,,,,,,341,1298,,,,,,,"CONSTRUCT: this is the source's full composite and names all three of paid work, education and vocational training, so it is paid_or_education_or_training and never enters the primary pool (D6, D12.1). Paid employment cannot be separated from education in this report: no report gives the employed-only count for this sample. DENOMINATOR: the table prints 'Positive/total, No. (%)', so 555 is an observed denominator and not a reporting base. It falls from 1038 at baseline because of a rolling cohort: 'clients can have less than 24 months of follow-up due to censoring, ie, beginning the program less than 24 months before data was retrieved (24.7%) or being discharged from the program before 2 years (49.8%)'. SAMPLE: training/cross-validation split only, 1038 of the 1298 enrolled clients in 19 of 20 sites; the holdout set's outcome distributions are reported only as 'Similar distributions of outcomes were observed in the holdout data sets', with no counts, so the whole 1298 cannot be reconstructed. The split is a statistical holdout and is not employment-related. MODERATOR: the sex counts (341 women, 949 men, 8 another gender) are printed for the full 1298, not for the 1038 analysed here, which is why n_female_denominator is 1298. Baseline education/work in the training set was 431 of 1038 (41.5 per cent), a composite and not a paid-employment baseline, so n_employed_baseline is left blank. HORIZON: 12 months is an exact hit on the 12-month landmark and is the selected row for this cohort, construct and horizon under D11.2."
basaraba2023_training_t15m_eet,basaraba2023,ontracky_ny,training_split,training_1038,15,since_baseline,,,paid_or_education_or_training,"'The education/employment outcome was defined by whether the client was enrolled in an education program (full- or part-time, including high school, vocational training, college, or graduate study) or had any paid employment (including competitive or noncompetitive work, self-employment, or internship).' (Methods, Measures, Outcomes, p. 51). Table footnote: 'Positive for education/work indicates the client was in school and/or employed at the time point'.",reported,point_prevalence,,340,480,,,1038,,outcome_observed,complete_case,"Table 'Education/Work Status and Hospitalization Status in the Training Data Set at Time Points in the First 2 Years', row '15 mo', Education/work column, p. 52",,,,,,,none,,,,,,,341,1298,,,,,,,"CONSTRUCT: this is the source's full composite and names all three of paid work, education and vocational training, so it is paid_or_education_or_training and never enters the primary pool (D6, D12.1). Paid employment cannot be separated from education in this report: no report gives the employed-only count for this sample. DENOMINATOR: the table prints 'Positive/total, No. (%)', so 480 is an observed denominator and not a reporting base. It falls from 1038 at baseline because of a rolling cohort: 'clients can have less than 24 months of follow-up due to censoring, ie, beginning the program less than 24 months before data was retrieved (24.7%) or being discharged from the program before 2 years (49.8%)'. SAMPLE: training/cross-validation split only, 1038 of the 1298 enrolled clients in 19 of 20 sites; the holdout set's outcome distributions are reported only as 'Similar distributions of outcomes were observed in the holdout data sets', with no counts, so the whole 1298 cannot be reconstructed. The split is a statistical holdout and is not employment-related. MODERATOR: the sex counts (341 women, 949 men, 8 another gender) are printed for the full 1298, not for the 1038 analysed here, which is why n_female_denominator is 1298. Baseline education/work in the training set was 431 of 1038 (41.5 per cent), a composite and not a paid-employment baseline, so n_employed_baseline is left blank. HORIZON: 15 months falls in the 12-month band (nearest landmark 12, |15-12| = 3 against |15-24| = 9) and loses to the 12-month row."
basaraba2023_training_t18m_eet,basaraba2023,ontracky_ny,training_split,training_1038,18,since_baseline,,,paid_or_education_or_training,"'The education/employment outcome was defined by whether the client was enrolled in an education program (full- or part-time, including high school, vocational training, college, or graduate study) or had any paid employment (including competitive or noncompetitive work, self-employment, or internship).' (Methods, Measures, Outcomes, p. 51). Table footnote: 'Positive for education/work indicates the client was in school and/or employed at the time point'.",reported,point_prevalence,,287,409,,,1038,,outcome_observed,complete_case,"Table 'Education/Work Status and Hospitalization Status in the Training Data Set at Time Points in the First 2 Years', row '18 mo', Education/work column, p. 52",,,,,,,none,,,,,,,341,1298,,,,,,,"CONSTRUCT: this is the source's full composite and names all three of paid work, education and vocational training, so it is paid_or_education_or_training and never enters the primary pool (D6, D12.1). Paid employment cannot be separated from education in this report: no report gives the employed-only count for this sample. DENOMINATOR: the table prints 'Positive/total, No. (%)', so 409 is an observed denominator and not a reporting base. It falls from 1038 at baseline because of a rolling cohort: 'clients can have less than 24 months of follow-up due to censoring, ie, beginning the program less than 24 months before data was retrieved (24.7%) or being discharged from the program before 2 years (49.8%)'. SAMPLE: training/cross-validation split only, 1038 of the 1298 enrolled clients in 19 of 20 sites; the holdout set's outcome distributions are reported only as 'Similar distributions of outcomes were observed in the holdout data sets', with no counts, so the whole 1298 cannot be reconstructed. The split is a statistical holdout and is not employment-related. MODERATOR: the sex counts (341 women, 949 men, 8 another gender) are printed for the full 1298, not for the 1038 analysed here, which is why n_female_denominator is 1298. Baseline education/work in the training set was 431 of 1038 (41.5 per cent), a composite and not a paid-employment baseline, so n_employed_baseline is left blank. HORIZON: 18 months is equidistant from the 12- and 24-month landmarks, so under D11.1 it is assigned to the LONGER horizon, t24m; it then loses to the 24-month row on proximity."
basaraba2023_training_t21m_eet,basaraba2023,ontracky_ny,training_split,training_1038,21,since_baseline,,,paid_or_education_or_training,"'The education/employment outcome was defined by whether the client was enrolled in an education program (full- or part-time, including high school, vocational training, college, or graduate study) or had any paid employment (including competitive or noncompetitive work, self-employment, or internship).' (Methods, Measures, Outcomes, p. 51). Table footnote: 'Positive for education/work indicates the client was in school and/or employed at the time point'.",reported,point_prevalence,,236,334,,,1038,,outcome_observed,complete_case,"Table 'Education/Work Status and Hospitalization Status in the Training Data Set at Time Points in the First 2 Years', row '21 mo', Education/work column, p. 52",,,,,,,none,,,,,,,341,1298,,,,,,,"CONSTRUCT: this is the source's full composite and names all three of paid work, education and vocational training, so it is paid_or_education_or_training and never enters the primary pool (D6, D12.1). Paid employment cannot be separated from education in this report: no report gives the employed-only count for this sample. DENOMINATOR: the table prints 'Positive/total, No. (%)', so 334 is an observed denominator and not a reporting base. It falls from 1038 at baseline because of a rolling cohort: 'clients can have less than 24 months of follow-up due to censoring, ie, beginning the program less than 24 months before data was retrieved (24.7%) or being discharged from the program before 2 years (49.8%)'. SAMPLE: training/cross-validation split only, 1038 of the 1298 enrolled clients in 19 of 20 sites; the holdout set's outcome distributions are reported only as 'Similar distributions of outcomes were observed in the holdout data sets', with no counts, so the whole 1298 cannot be reconstructed. The split is a statistical holdout and is not employment-related. MODERATOR: the sex counts (341 women, 949 men, 8 another gender) are printed for the full 1298, not for the 1038 analysed here, which is why n_female_denominator is 1298. Baseline education/work in the training set was 431 of 1038 (41.5 per cent), a composite and not a paid-employment baseline, so n_employed_baseline is left blank. HORIZON: 21 months falls in the 24-month band and loses to the 24-month row on proximity."
